#Ack,ack_ewma(ms),send_ewma(ms),rtt_ratio,cwnd (Bytes),Last Router Ocupation Ack Arriaval(Packets),Last Router Ocupation Packet Sent(Packets),Network Situation,AckArrival(ms),TSInsideAck(ms),RTTAck(ms)
4381,2,0,425,16060,0,0,1,120846,120421,425
7301,2,0,427,17520,0.008,0,1,120848,120421,427
10221,2,0,429,18980,0.0096,0,1,120850,120421,429
13141,2,0,431,20440,0.00992,0,1,120852,120421,431
14601,161.2,0,632,21900,0.025984,0,1,121053,120421,632
17521,202.64,338.4,422,23360,0.0051968,0,1,121266,120844,422
20441,42.128,69.28,422,24820,0.00103936,0,1,121268,120846,422
23361,10.0256,13.856,424,26280,0.00820787,0.01,1,121270,120846,424
26281,3.60512,4.3712,424,27740,0.00964157,0.01,1,121272,120848,424
29201,2.32102,2.47424,424,29200,0.00992831,0.01,1,121274,120850,424
32121,2.0642,0.494848,426,30660,0.00998566,0.01,1,121276,120850,426
35041,2.01284,1.69897,426,32120,0.0259971,0.03,1,121278,120852,426
37961,160.403,161.14,425,33580,0.157199,0,1,121478,121053,425
40881,200.081,202.628,422,35040,0.0314399,0,1,121688,121266,422
43801,41.6161,40.5256,424,36500,0.00628798,0,1,121690,121266,424
46721,9.92322,9.70512,424,37960,0.0092576,0.01,1,121692,121268,424
49641,3.58464,3.54102,424,39420,0.00985152,0.01,1,121694,121270,424
52561,2.31693,0.708205,426,40880,0.0099703,0.01,1,121696,121270,426
55481,2.06339,1.74164,426,42340,0.00999406,0.01,1,121698,121272,426
58401,2.01268,1.94833,426,43800,0.0259988,0.01,1,121700,121274,426
61321,2.00254,0.389666,428,45260,0.0451998,0.01,1,121702,121274,428
64241,2.00051,1.67793,428,46720,0.0650399,0.03,1,121704,121276,428
67161,2.0001,1.93559,428,48180,0.085008,0.03,1,121706,121278,428
70081,159.6,0.387117,627,49640,0.185002,0.19,1,121905,121278,627
73001,34.32,160.077,430,51100,0.189,0,1,121908,121478,430
75921,168.464,200.015,422,52560,0.0378001,0,1,122110,121688,422
78841,35.2928,40.0031,424,54020,0.00756001,0,1,122112,121688,424
81761,8.65856,9.60062,424,55480,0.009512,0.01,1,122114,121690,424
84681,3.33171,3.52012,424,56940,0.0099024,0.01,1,122116,121692,424
87601,2.26634,0.704025,426,58400,0.00998048,0.01,1,122118,121692,426
90521,2.05327,1.7408,426,59860,0.0099961,0.01,1,122120,121694,426
93441,2.01065,1.94816,426,61320,0.0259992,0.01,1,122122,121696,426
96361,2.00213,0.389632,428,62780,0.0451998,0.01,1,122124,121696,428
99281,2.00043,1.67793,428,64240,0.06504,0.03,1,122126,121698,428
102201,2.00009,1.93559,428,65700,0.085008,0.03,1,122128,121700,428
105121,2.00002,0.387117,430,67160,0.105002,0.05,1,122130,121700,430
108041,2,1.67742,430,68620,0.125,0.07,1,122132,121702,430
110961,2,1.93548,430,70080,0.145,0.07,1,122134,121704,430
113881,2,0.387097,432,71540,0.165,0.09,1,122136,121704,432
116801,2,1.67742,432,73000,0.185,0.21,1,122138,121706,432
119721,158,159.535,430,74460,0.381,0.21,1,122335,121905,430
122641,34.8,31.9071,434,75920,0.4202,0.19,1,122339,121905,434
125561,8.56,8.78142,433,77380,0.42804,0,1,122341,121908,433
128481,154.512,163.356,422,78840,0.085608,0,1,122532,122110,422
131401,32.5024,32.6713,424,80300,0.0411216,0,1,122534,122110,424
134321,8.10048,8.13425,424,81760,0.0322243,0.01,1,122536,122112,424
137241,3.2201,3.22685,424,83220,0.0304449,0.01,1,122538,122114,424
140161,2.24402,0.64537,426,84680,0.030089,0.01,1,122540,122114,426
143081,2.0488,1.72907,426,86140,0.00601779,0.01,1,122542,122116,426
146001,2.00976,1.94581,426,87600,0.0252036,0.01,1,122544,122118,426
148921,2.00195,0.389163,428,89060,0.0450407,0.01,1,122546,122118,428
151841,2.00039,1.67783,428,90520,0.0650081,0.03,1,122548,122120,428
154761,2.00008,1.93557,428,91980,0.0850016,0.03,1,122550,122122,428
157681,2.00002,0.387113,430,93440,0.105,0.05,1,122552,122122,430
160601,2,1.67742,430,94900,0.125,0.07,1,122554,122124,430
163521,2,1.93548,430,96360,0.145,0.07,1,122556,122126,430
166441,2,0.387097,432,97820,0.165,0.09,1,122558,122126,432
169361,2,1.67742,432,99280,0.185,0.11,1,122560,122128,432
172281,2,1.93548,432,100740,0.205,0.11,1,122562,122130,432
175201,2,0.387097,434,102200,0.225,0.13,1,122564,122130,434
178121,2,1.67742,434,103660,0.245,0.15,1,122566,122132,434
181041,2,1.93548,434,105120,0.265,0.15,1,122568,122134,434
183961,2,0.387097,436,106580,0.285,0.17,1,122570,122134,436
186881,2,1.67742,436,108040,0.305,0.19,1,122572,122136,436
189801,2,1.93548,436,109500,0.325,0.19,1,122574,122138,436
191261,161.2,0.387097,637,110960,0.457,0.43,1,122775,122138,637
194181,34.64,157.677,443,112420,0.4674,0.43,1,122778,122335,443
197101,10.128,31.5355,447,113880,0.50148,0.43,1,122782,122335,447
200021,3.6256,9.5071,445,115340,0.508296,0.43,1,122784,122339,445
202941,2.32512,3.50142,445,116800,0.509659,0.43,1,122786,122341,445
205861,134.065,0.700284,612,118260,0.445932,0,1,122953,122341,612
208781,28.413,152.94,423,119720,0.401186,0.03,1,122955,122532,423
211701,7.2826,32.188,423,121180,0.392237,0.03,1,122957,122534,423
214621,3.05652,6.4376,425,122640,0.390447,0.03,1,122959,122534,425
217541,2.2113,2.88752,425,124100,0.390089,0.03,1,122961,122536,425
220461,2.04226,2.1775,425,125560,0.390018,0.03,1,122963,122538,425
223381,2.00845,0.435501,427,127020,0.406004,0.03,1,122965,122538,427
226301,2.00169,1.6871,427,128480,0.425201,0,1,122967,122540,427
229221,2.00034,1.93742,427,129940,0.43704,0,1,122969,122542,427
232141,2.00007,0.387484,429,131400,0.407408,0.03,1,122971,122542,429
235061,2.00001,1.6775,429,132860,0.369482,0.05,1,122973,122544,429
237981,2,1.9355,429,134320,0.473896,0.05,1,122975,122546,429
240901,2,0.3871,431,135780,0.518779,0.07,1,122977,122546,431
243821,2,1.67742,431,137240,0.495756,0.09,1,122979,122548,431
246741,2,1.93548,431,138700,0.459151,0.09,1,122981,122550,431
249661,2,0.387097,433,140160,0.53983,0.11,1,122983,122550,433
252581,2,1.67742,433,141620,0.523966,0.13,1,122985,122552,433
255501,2,1.93548,433,143080,0.488793,0.13,1,122987,122554,433
258421,2,0.387097,435,144540,0.449759,0.15,1,122989,122554,435
261341,2,1.67742,435,146000,0.409952,0.17,1,122991,122556,435
264261,2,1.93548,435,147460,0.37799,0.17,1,122993,122558,435
267181,2,0.387097,437,148920,0.339598,0.19,1,122995,122558,437
270101,2,1.67742,437,150380,0.29992,0.21,1,122997,122560,437
273021,2,1.93548,437,151840,0.475984,0.21,1,122999,122562,437
275941,2,0.387097,439,153300,0.479197,0.23,1,123001,122562,439
278861,2,1.67742,439,154760,0.447839,0.25,1,123003,122564,439
281781,2,1.93548,439,156220,0.401568,0.25,1,123005,122566,439
284701,2,0.387097,441,157680,0.496314,0.27,1,123007,122566,441
287621,2,1.67742,441,159140,0.483263,0.29,1,123009,122568,441
290541,2,1.93548,441,160600,0.448653,0.29,1,123011,122570,441
293461,2,0.387097,443,162060,0.505731,0.31,1,123013,122570,443
296381,2,1.67742,443,163520,0.485146,0.33,1,123015,122572,443
299301,2,1.93548,443,164980,0.449029,0.33,1,123017,122574,443
300761,161.2,0.387097,644,166440,0.609806,0.49,1,123218,122574,644
